245.91	3.80E-008	30.3
248.90	3.80E-008	30.3
251.91	3.80E-008	30.3
254.92	3.80E-008	30.3
257.90	3.80E-008	30.3
260.89	3.80E-008	30.3
263.88	3.80E-008	30.3
266.89	3.80E-008	30.3
269.88	3.80E-008	30.3
272.90	3.80E-008	30.3
275.87	3.80E-008	30.3
278.88	3.80E-008	30.3
281.87	3.79E-008	30.3
284.88	3.80E-008	30.3
287.86	3.80E-008	30.3
290.87	3.80E-008	30.3
293.86	3.80E-008	30.3
296.85	3.79E-008	30.3
299.85	3.80E-008	30.3
302.84	3.80E-008	30.3
305.87	3.79E-008	30.3
308.83	3.79E-008	30.3
311.84	3.80E-008	30.3
314.83	3.80E-008	30.3
317.83	3.80E-008	30.3
320.82	3.80E-008	30.3
323.83	3.79E-008	30.3
326.82	3.80E-008	30.3
329.81	3.79E-008	30.3
332.82	3.79E-008	30.3
335.80	3.79E-008	30.3
338.81	3.79E-008	30.3
341.80	3.79E-008	30.3
344.80	3.79E-008	30.3
347.79	3.80E-008	30.2
350.82	3.79E-008	30.2
353.82	3.79E-008	30.3
356.78	3.79E-008	30.3
359.78	3.79E-008	30.3
362.77	3.79E-008	30.2
365.78	3.79E-008	30.2
368.77	3.79E-008	30.2
371.77	3.79E-008	30.2
374.76	3.79E-008	30.2
377.77	3.79E-008	30.2
380.76	3.79E-008	30.2
383.76	3.79E-008	30.2
386.75	3.79E-008	30.2
389.74	3.79E-008	30.2
392.75	3.79E-008	30.2
395.74	3.79E-008	30.2
398.74	3.79E-008	30.2
401.73	3.79E-008	30.2
404.77	3.79E-008	30.2
407.73	3.79E-008	30.2
410.73	3.79E-008	30.2
413.72	3.79E-008	30.2
416.71	3.79E-008	30.2
419.72	3.79E-008	30.2
422.71	3.79E-008	30.2
425.71	3.79E-008	30.2
428.70	3.78E-008	30.2
431.72	3.79E-008	30.2
434.71	3.79E-008	30.2
437.70	3.79E-008	30.2
440.69	3.79E-008	30.2
443.69	3.78E-008	30.2
446.68	3.78E-008	30.2
449.67	3.78E-008	30.2
452.68	3.78E-008	30.2
455.70	3.78E-008	30.2
458.68	3.78E-008	30.2
461.66	3.78E-008	30.2
464.67	3.78E-008	30.2
467.66	3.79E-008	30.2
470.66	3.78E-008	30.2
473.65	3.78E-008	30.2
476.66	3.78E-008	30.2
479.65	3.78E-008	30.2
482.64	3.78E-008	30.2
485.64	3.78E-008	30.2
488.63	3.77E-008	30.2
491.65	3.78E-008	30.2
494.63	3.78E-008	30.2
497.63	3.78E-008	30.2
500.62	3.77E-008	30.2
503.65	3.78E-008	30.2
506.62	3.78E-008	30.2
509.62	3.78E-008	30.2
512.61	3.78E-008	30.2
515.60	3.78E-008	30.2
518.61	3.78E-008	30.2
521.60	3.78E-008	30.2
524.60	3.78E-008	30.2
527.59	3.78E-008	30.1
530.61	3.78E-008	30.1
533.59	3.78E-008	30.1
536.59	3.78E-008	30.2
539.58	3.78E-008	30.1
542.59	3.77E-008	30.1
545.58	3.78E-008	30.1
548.57	3.78E-008	30.1
551.57	3.78E-008	30.1
554.56	3.77E-008	30.1
557.57	3.78E-008	30.1
560.56	3.77E-008	30.1
563.56	3.78E-008	30.1
566.55	3.77E-008	30.1
569.56	3.77E-008	30.1
572.54	3.77E-008	30.1
575.55	3.78E-008	30.1
578.54	3.77E-008	30.1
581.53	3.77E-008	30.1
584.53	3.77E-008	30.1
587.52	3.77E-008	30.1
590.53	3.78E-008	30.1
593.52	3.77E-008	30.1
596.52	3.77E-008	30.1
599.51	3.77E-008	30.1
602.52	3.78E-008	30.1
605.53	3.77E-008	30.1
608.50	3.77E-008	30.1
611.50	3.77E-008	30.1
614.49	3.77E-008	30.1
617.50	3.77E-008	30.1
620.49	3.77E-008	30.1
623.49	3.77E-008	30.1
626.48	3.77E-008	30.1
629.49	3.77E-008	30.1
632.49	3.77E-008	30.1
635.48	3.77E-008	30.1
638.47	3.77E-008	30.1
641.46	3.77E-008	30.1
644.47	3.77E-008	30.1
647.46	3.77E-008	30.1
650.46	3.77E-008	30.1
653.45	3.77E-008	30.1
656.46	3.77E-008	30.1
659.45	3.77E-008	30.1
662.45	3.77E-008	30.1
665.44	3.77E-008	30.1
668.45	3.77E-008	30.1
671.44	3.77E-008	30.1
674.43	3.76E-008	30.1
677.44	3.77E-008	30.1
680.42	3.77E-008	30.1
683.42	3.77E-008	30.1
686.42	3.76E-008	30.1
689.42	3.77E-008	30.1
692.42	3.76E-008	30.1
695.42	3.76E-008	30.1
698.40	3.76E-008	30.1
701.41	3.77E-008	30.1
704.43	3.77E-008	30.1
707.39	3.76E-008	30.1
710.39	3.76E-008	30.1
713.38	3.76E-008	30.1
716.39	3.76E-008	30.1
719.38	3.76E-008	30.1
722.38	3.76E-008	30.1
725.37	3.76E-008	30.1
728.38	3.76E-008	30.1
731.37	3.76E-008	30.1
734.37	3.76E-008	30.1
737.36	3.76E-008	30.1
740.35	3.76E-008	30.1
743.36	3.76E-008	30.1
746.35	3.76E-008	30.0
749.35	3.76E-008	30.0
752.34	3.76E-008	30.1
755.35	3.76E-008	30.0
758.34	3.76E-008	30.1
761.34	3.76E-008	30.1
764.33	3.76E-008	30.1
767.34	3.76E-008	30.1
770.32	3.76E-008	30.0
773.31	3.76E-008	30.1
776.32	3.76E-008	30.0
779.31	3.76E-008	30.0
782.32	3.76E-008	30.0
785.31	3.76E-008	30.0
788.31	3.76E-008	30.0
791.30	3.76E-008	30.1
794.31	3.76E-008	30.1
797.29	3.75E-008	30.0
800.29	3.75E-008	30.0
803.32	3.76E-008	30.0
806.28	3.76E-008	30.0
809.28	3.75E-008	30.0
812.27	3.76E-008	30.0
815.28	3.76E-008	30.0
818.27	3.76E-008	30.0
821.27	3.75E-008	30.0
824.26	3.75E-008	30.0
827.27	3.76E-008	30.0
830.26	3.75E-008	30.0
833.25	3.76E-008	30.0
836.25	3.76E-008	30.0
839.24	3.75E-008	30.0
842.25	3.76E-008	30.0
845.24	3.75E-008	30.0
848.24	3.75E-008	30.0
851.23	3.76E-008	30.0
854.24	3.75E-008	30.0
857.23	3.75E-008	30.0
860.23	3.75E-008	30.0
863.22	3.75E-008	30.0
866.21	3.75E-008	30.0
869.22	3.75E-008	30.0
872.21	3.75E-008	30.0
875.21	3.75E-008	30.0
878.20	3.75E-008	30.0
881.21	3.75E-008	30.0
884.20	3.75E-008	30.0
887.20	3.75E-008	30.0
890.21	3.75E-008	30.0
893.20	3.75E-008	30.0
896.19	3.75E-008	30.0
899.18	3.75E-008	30.0
902.18	3.75E-008	30.0
905.20	3.75E-008	30.0
908.18	3.75E-008	30.0
911.17	3.75E-008	30.0
914.17	3.75E-008	30.0
917.16	3.75E-008	30.0
920.17	3.75E-008	30.0
923.15	3.75E-008	30.0
926.14	3.75E-008	30.0
929.15	3.75E-008	30.0
932.14	3.75E-008	30.0
935.15	3.75E-008	30.0
938.13	3.75E-008	30.0
941.14	3.75E-008	30.0
944.13	3.74E-008	30.0
947.15	3.75E-008	30.0
950.12	3.75E-008	30.0
953.13	3.75E-008	30.0
956.12	3.74E-008	30.0
959.11	3.74E-008	30.0
962.11	3.74E-008	30.0
965.10	3.74E-008	30.0
968.11	3.74E-008	30.0
971.10	3.74E-008	30.0
974.10	3.74E-008	30.0
977.09	3.74E-008	30.0
980.10	3.74E-008	30.0
983.09	3.74E-008	30.0
986.08	3.74E-008	30.0
989.08	3.74E-008	30.0
992.07	3.74E-008	30.0
995.08	3.74E-008	30.0
998.07	3.74E-008	30.0
1001.07	3.74E-008	30.0
1004.08	3.74E-008	30.0
1007.07	3.74E-008	30.0
1010.06	3.74E-008	30.0
1013.06	3.74E-008	30.0
1016.05	3.74E-008	29.9
1019.04	3.74E-008	29.9
1022.05	3.74E-008	29.9
1025.04	3.74E-008	30.0
1028.04	3.74E-008	29.9
1031.03	3.74E-008	29.9
1034.04	3.74E-008	29.9
1037.03	3.74E-008	29.9
1040.03	3.74E-008	29.9
1043.02	3.74E-008	29.9
1046.03	3.74E-008	29.9
1049.02	3.74E-008	29.9
1052.00	3.74E-008	29.9
1055.01	3.74E-008	29.9
1058.00	3.74E-008	29.9
1061.01	3.74E-008	29.9
1064.00	3.74E-008	29.9
1067.00	3.74E-008	29.9
1069.99	3.74E-008	29.9
1073.00	3.74E-008	29.9
1075.98	3.73E-008	29.9
1078.98	3.74E-008	29.9
1081.98	3.74E-008	29.9
1084.97	3.74E-008	29.9
1087.97	3.74E-008	29.9
1090.96	3.73E-008	29.9
1093.97	3.74E-008	29.9
1096.96	3.74E-008	29.9
1099.96	3.74E-008	29.9
1102.95	3.74E-008	29.9
1105.96	3.74E-008	29.9
1108.95	3.74E-008	29.9
1111.94	3.74E-008	29.9
1114.94	3.73E-008	29.9
1117.93	3.74E-008	29.9
1120.94	3.73E-008	29.9
1123.93	3.74E-008	29.9
1126.93	3.74E-008	29.9
1129.92	3.73E-008	29.9
1132.93	3.74E-008	29.9
1135.92	3.73E-008	29.9
1138.92	3.73E-008	29.9
1141.91	3.73E-008	29.9
1144.90	3.73E-008	29.9
1147.91	3.73E-008	29.9
1150.90	3.73E-008	29.9
1153.90	3.73E-008	29.9
1156.89	3.73E-008	29.9
1159.90	3.75E-008	29.9
1162.89	3.73E-008	29.9
1165.91	3.73E-008	29.9
1168.88	3.73E-008	29.9
1171.89	3.73E-008	29.9
1174.88	3.73E-008	29.9
1177.86	3.73E-008	29.9
1180.87	3.73E-008	29.9
1183.86	3.73E-008	29.9
1186.86	3.73E-008	29.9
1189.85	3.73E-008	29.9
1192.86	3.73E-008	29.9
1195.85	3.73E-008	29.9
1198.85	3.73E-008	29.9
1201.84	3.73E-008	29.9
1204.87	3.73E-008	29.9
1207.84	3.73E-008	29.9
