253.74	1.01E+003	1.100E-001	558.2
255.72	1.01E+003	1.100E-001	560.3
257.72	1.01E+003	1.100E-001	562.2
259.70	1.01E+003	1.100E-001	564.2
261.70	1.01E+003	1.100E-001	566.5
263.70	1.01E+003	1.100E-001	568.7
265.69	1.01E+003	1.100E-001	571.0
267.70	1.01E+003	1.100E-001	573.2
269.69	1.01E+003	1.100E-001	575.4
271.69	1.01E+003	1.100E-001	577.7
273.69	1.01E+003	1.100E-001	579.9
275.69	1.01E+003	1.100E-001	582.1
277.69	1.01E+003	1.100E-001	584.3
279.69	1.01E+003	1.100E-001	585.5
281.69	1.01E+003	1.100E-001	586.3
283.69	1.01E+003	1.100E-001	587.0
285.68	1.01E+003	1.100E-001	588.0
287.67	1.01E+003	1.100E-001	589.0
289.67	1.01E+003	1.100E-001	589.8
291.67	1.01E+003	1.100E-001	590.8
293.67	1.01E+003	1.100E-001	591.7
295.66	1.01E+003	1.100E-001	592.7
297.66	1.01E+003	1.100E-001	593.6
299.66	1.01E+003	1.100E-001	594.5
301.66	1.01E+003	1.100E-001	655.1
303.69	1.01E+003	1.100E-001	716.0
305.66	1.01E+003	1.100E-001	769.1
307.66	1.01E+003	1.100E-001	817.4
309.66	1.01E+003	1.100E-001	859.7
311.66	1.01E+003	1.100E-001	895.8
313.65	1.01E+003	1.100E-001	925.2
315.64	1.01E+003	1.100E-001	948.2
317.64	1.01E+003	1.100E-001	965.1
319.63	1.01E+003	1.100E-001	975.8
321.64	1.01E+003	1.100E-001	982.1
323.63	1.01E+003	1.100E-001	986.3
325.64	1.01E+003	1.100E-001	987.3
327.63	1.01E+003	1.100E-001	987.6
329.63	1.01E+003	1.100E-001	987.8
331.63	1.01E+003	1.100E-001	987.9
333.63	1.01E+003	1.100E-001	988.0
335.63	1.01E+003	1.100E-001	988.1
337.63	1.01E+003	1.100E-001	988.2
339.63	1.01E+003	1.100E-001	988.1
341.63	1.01E+003	1.100E-001	988.3
343.61	1.01E+003	1.100E-001	988.3
345.61	1.01E+003	1.100E-001	988.3
347.61	1.01E+003	1.100E-001	988.3
349.61	1.01E+003	1.100E-001	988.3
351.60	1.01E+003	1.100E-001	988.4
353.63	1.01E+003	1.100E-001	988.3
355.60	1.01E+003	1.100E-001	988.5
357.60	1.01E+003	1.100E-001	988.5
359.60	1.01E+003	1.100E-001	988.5
361.60	1.01E+003	1.100E-001	988.6
363.60	1.01E+003	1.100E-001	988.6
365.60	1.01E+003	1.100E-001	988.6
367.60	1.01E+003	1.100E-001	988.8
369.59	1.01E+003	1.100E-001	988.7
371.60	1.01E+003	1.100E-001	988.9
373.58	1.01E+003	1.100E-001	988.6
375.58	1.01E+003	1.100E-001	988.5
377.57	1.01E+003	1.100E-001	988.5
379.57	1.01E+003	1.100E-001	988.8
381.57	1.01E+003	1.100E-001	988.7
383.57	1.01E+003	1.100E-001	988.6
385.57	1.01E+003	1.100E-001	988.6
387.57	1.01E+003	1.100E-001	988.7
389.57	1.01E+003	1.100E-001	988.9
391.57	1.01E+003	1.100E-001	989.0
393.56	1.01E+003	1.100E-001	988.9
395.57	1.01E+003	1.100E-001	989.0
397.57	1.01E+003	1.100E-001	989.0
399.55	1.01E+003	1.100E-001	988.9
401.55	1.01E+003	1.100E-001	988.9
403.57	1.01E+003	1.100E-001	988.8
405.54	1.01E+003	1.100E-001	988.9
407.54	1.01E+003	1.100E-001	988.8
409.55	1.01E+003	1.100E-001	988.5
411.54	1.01E+003	1.100E-001	988.4
413.54	1.01E+003	1.100E-001	988.5
415.54	1.01E+003	1.100E-001	988.5
417.54	1.01E+003	1.100E-001	988.6
419.54	1.01E+003	1.100E-001	988.6
421.54	1.01E+003	1.100E-001	988.6
423.54	1.01E+003	1.100E-001	988.6
425.53	1.01E+003	1.100E-001	988.6
427.53	1.01E+003	1.100E-001	988.5
429.52	1.01E+003	1.100E-001	988.5
431.51	1.01E+003	1.100E-001	988.5
433.52	1.01E+003	1.100E-001	988.5
435.51	1.01E+003	1.100E-001	988.5
437.51	1.01E+003	1.100E-001	988.5
439.51	1.01E+003	1.100E-001	988.5
441.51	1.01E+003	1.100E-001	988.5
443.51	1.01E+003	1.100E-001	988.5
445.51	1.01E+003	1.100E-001	988.6
447.50	1.01E+003	1.100E-001	988.6
449.51	1.01E+003	1.100E-001	988.6
451.51	1.01E+003	1.100E-001	988.5
453.53	1.01E+003	1.100E-001	988.7
455.49	1.01E+003	1.100E-001	988.5
457.49	1.01E+003	1.100E-001	988.5
459.49	1.01E+003	1.100E-001	988.5
461.49	1.01E+003	1.100E-001	988.5
463.49	1.01E+003	1.100E-001	988.5
465.48	1.01E+003	1.100E-001	988.5
467.48	1.01E+003	1.100E-001	988.5
469.48	1.01E+003	1.100E-001	988.6
471.48	1.01E+003	1.100E-001	988.6
473.48	1.01E+003	1.100E-001	988.6
475.48	1.01E+003	1.100E-001	988.6
477.48	1.01E+003	1.100E-001	988.6
479.48	1.01E+003	1.100E-001	988.6
481.47	1.01E+003	1.100E-001	988.6
483.47	1.01E+003	1.100E-001	988.5
485.46	1.01E+003	1.100E-001	988.4
487.46	1.01E+003	1.100E-001	988.5
489.46	1.01E+003	1.100E-001	988.5
491.45	1.01E+003	1.100E-001	988.5
493.45	1.01E+003	1.100E-001	988.5
495.46	1.01E+003	1.100E-001	988.5
497.45	1.01E+003	1.100E-001	988.5
499.45	1.01E+003	1.100E-001	988.6
501.45	1.01E+003	1.100E-001	988.6
503.47	1.01E+003	1.100E-001	988.5
505.45	1.01E+003	1.100E-001	988.5
507.44	1.01E+003	1.100E-001	988.5
509.44	1.01E+003	1.100E-001	988.5
511.43	1.01E+003	1.100E-001	988.5
513.43	1.01E+003	1.100E-001	988.5
515.43	1.01E+003	1.100E-001	988.7
517.43	1.01E+003	1.100E-001	988.5
519.42	1.01E+003	1.100E-001	988.6
521.43	1.01E+003	1.100E-001	988.6
523.42	1.01E+003	1.100E-001	988.6
525.42	1.01E+003	1.100E-001	988.6
527.42	1.01E+003	1.100E-001	988.6
529.42	1.01E+003	1.100E-001	988.6
531.42	1.01E+003	1.100E-001	988.6
533.42	1.01E+003	1.100E-001	988.6
535.42	1.01E+003	1.100E-001	988.5
537.42	1.01E+003	1.100E-001	988.6
