ALV-5000/E-WIN Data
Date :	"15.03.18"
Time :	"11:54:59"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      60.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      18.15057
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  5.66814E-001
  4.00000E-004	  5.50273E-001
  6.00000E-004	  5.36316E-001
  8.00000E-004	  5.35799E-001
  1.00000E-003	  5.34765E-001
  1.20000E-003	  5.46654E-001
  1.40000E-003	  5.04266E-001
  1.60000E-003	  5.65781E-001
  1.80000E-003	  5.27011E-001
  2.00000E-003	  5.30629E-001
  2.20000E-003	  5.21842E-001
  2.40000E-003	  5.36832E-001
  2.60000E-003	  5.31663E-001
  2.80000E-003	  5.34248E-001
  3.00000E-003	  4.90826E-001
  3.20000E-003	  5.17965E-001
  3.60000E-003	  5.40968E-001
  4.00000E-003	  5.10211E-001
  4.40000E-003	  5.20032E-001
  4.80000E-003	  5.06592E-001
  5.20000E-003	  4.90309E-001
  5.60000E-003	  5.05558E-001
  6.00000E-003	  5.22358E-001
  6.40000E-003	  5.03232E-001
  7.20000E-003	  5.06851E-001
  8.00000E-003	  5.14863E-001
  8.80000E-003	  4.82943E-001
  9.60000E-003	  4.93410E-001
  1.04000E-002	  5.07884E-001
  1.12000E-002	  4.87983E-001
  1.20000E-002	  5.20291E-001
  1.28000E-002	  5.08261E-001
  1.44000E-002	  4.72205E-001
  1.60000E-002	  4.90750E-001
  1.76000E-002	  4.58313E-001
  1.92000E-002	  4.67101E-001
  2.08000E-002	  4.51076E-001
  2.24000E-002	  4.58636E-001
  2.40000E-002	  4.69168E-001
  2.56000E-002	  4.53399E-001
  2.88000E-002	  4.47616E-001
  3.20000E-002	  4.26067E-001
  3.52000E-002	  4.19896E-001
  3.84000E-002	  4.12918E-001
  4.16000E-002	  4.19282E-001
  4.48000E-002	  3.90270E-001
  4.80000E-002	  3.92690E-001
  5.12000E-002	  3.89836E-001
  5.76000E-002	  3.69689E-001
  6.40000E-002	  3.53567E-001
  7.04000E-002	  3.42227E-001
  7.68000E-002	  3.37995E-001
  8.32000E-002	  3.17818E-001
  8.96000E-002	  3.09143E-001
  9.60000E-002	  2.98595E-001
  1.02400E-001	  2.79022E-001
  1.15200E-001	  2.61577E-001
  1.28000E-001	  2.34969E-001
  1.40800E-001	  2.26108E-001
  1.53600E-001	  2.12602E-001
  1.66400E-001	  1.91676E-001
  1.79200E-001	  1.76856E-001
  1.92000E-001	  1.63881E-001
  2.04800E-001	  1.47898E-001
  2.30400E-001	  1.33608E-001
  2.56000E-001	  1.12763E-001
