ALV-5000/E-WIN Data
Date :	"15.03.18"
Time :	"12:01:25"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      60.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	     121.74525
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  4.10307E-001
  4.00000E-004	  4.26766E-001
  6.00000E-004	  4.17375E-001
  8.00000E-004	  4.19743E-001
  1.00000E-003	  4.13716E-001
  1.20000E-003	  4.19856E-001
  1.40000E-003	  4.17749E-001
  1.60000E-003	  4.13240E-001
  1.80000E-003	  4.20094E-001
  2.00000E-003	  4.11802E-001
  2.20000E-003	  4.13761E-001
  2.40000E-003	  4.18474E-001
  2.60000E-003	  4.09457E-001
  2.80000E-003	  4.13150E-001
  3.00000E-003	  4.05300E-001
  3.20000E-003	  4.09988E-001
  3.60000E-003	  4.07615E-001
  4.00000E-003	  4.09155E-001
  4.40000E-003	  4.06363E-001
  4.80000E-003	  4.04301E-001
  5.20000E-003	  4.07269E-001
  5.60000E-003	  4.04278E-001
  6.00000E-003	  3.98320E-001
  6.40000E-003	  3.95935E-001
  7.20000E-003	  3.93956E-001
  8.00000E-003	  3.92721E-001
  8.80000E-003	  3.88156E-001
  9.60000E-003	  3.84324E-001
  1.04000E-002	  3.81656E-001
  1.12000E-002	  3.79725E-001
  1.20000E-002	  3.79093E-001
  1.28000E-002	  3.74815E-001
  1.44000E-002	  3.68160E-001
  1.60000E-002	  3.62099E-001
  1.76000E-002	  3.56077E-001
  1.92000E-002	  3.53380E-001
  2.08000E-002	  3.45832E-001
  2.24000E-002	  3.41895E-001
  2.40000E-002	  3.36929E-001
  2.56000E-002	  3.31113E-001
  2.88000E-002	  3.20547E-001
  3.20000E-002	  3.10459E-001
  3.52000E-002	  3.00967E-001
  3.84000E-002	  2.91857E-001
  4.16000E-002	  2.85050E-001
  4.48000E-002	  2.73783E-001
  4.80000E-002	  2.65694E-001
  5.12000E-002	  2.59391E-001
  5.76000E-002	  2.43584E-001
  6.40000E-002	  2.29711E-001
  7.04000E-002	  2.15726E-001
  7.68000E-002	  2.03581E-001
  8.32000E-002	  1.91069E-001
  8.96000E-002	  1.80171E-001
  9.60000E-002	  1.69693E-001
  1.02400E-001	  1.59931E-001
  1.15200E-001	  1.41469E-001
  1.28000E-001	  1.25827E-001
  1.40800E-001	  1.10895E-001
  1.53600E-001	  9.86886E-002
  1.66400E-001	  8.77905E-002
  1.79200E-001	  7.80281E-002
  1.92000E-001	  6.91108E-002
  2.04800E-001	  6.20201E-002
  2.30400E-001	  4.96148E-002
  2.56000E-001	  3.96608E-002
  2.81600E-001	  3.20574E-002
  3.07200E-001	  2.58422E-002
  3.32800E-001	  2.10861E-002
  3.58400E-001	  1.75529E-002
  3.84000E-001	  1.49852E-002
  4.09600E-001	  1.24986E-002
  4.60800E-001	  9.02938E-003
  5.12000E-001	  6.91857E-003
  5.63200E-001	  4.76058E-003
  6.14400E-001	  2.71501E-003
  6.65600E-001	  1.45723E-003
  7.16800E-001	  1.22937E-003
  7.68000E-001	  2.12040E-003
  8.19200E-001	  2.40567E-003
  9.21600E-001	  1.97963E-003
  1.02400E+000	  1.56078E-003
  1.12640E+000	  4.45227E-004
  1.22880E+000	  6.37259E-004
  1.33120E+000	  8.86775E-004
  1.43360E+000	  3.52516E-004
  1.53600E+000	  5.85110E-004
  1.63840E+000	  5.98809E-004
  1.84320E+000	 -8.09308E-004
  2.04800E+000	 -3.43352E-004
  2.25280E+000	  1.18944E-003
  2.45760E+000	  1.58080E-003
  2.66240E+000	  5.23502E-004
  2.86720E+000	 -3.16690E-004
  3.07200E+000	  9.29078E-004
  3.22560E+000	  8.79726E-004
  3.63520E+000	 -3.23459E-004
  4.04480E+000	  2.64260E-004
  4.45440E+000	  5.33095E-004
  4.86400E+000	  9.78121E-004
  5.27360E+000	 -2.79694E-004
  5.68320E+000	  1.13972E-003
  6.09280E+000	  8.95359E-004
  6.50240E+000	  1.69486E-004
  7.32160E+000	  2.45062E-004
  8.14080E+000	  2.69201E-004
  8.96000E+000	 -7.51684E-004
  9.77920E+000	  1.27737E-004
  1.05984E+001	  5.35475E-004
  1.14176E+001	  4.32269E-004
  1.22368E+001	 -5.72541E-004
  1.30560E+001	 -6.07425E-004
