ALV-5000/E-WIN Data
Date :	"15.03.18"
Time :	"11:56:58"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      60.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      34.96486
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  4.56873E-001
  4.00000E-004	  4.78023E-001
  6.00000E-004	  4.80633E-001
  8.00000E-004	  4.98074E-001
  1.00000E-003	  5.01508E-001
  1.20000E-003	  4.89971E-001
  1.40000E-003	  4.76650E-001
  1.60000E-003	  5.15379E-001
  1.80000E-003	  5.18812E-001
  2.00000E-003	  4.87637E-001
  2.20000E-003	  4.79809E-001
  2.40000E-003	  4.79809E-001
  2.60000E-003	  4.83379E-001
  2.80000E-003	  4.90109E-001
  3.00000E-003	  5.09885E-001
  3.20000E-003	  4.95674E-001
  3.60000E-003	  4.95742E-001
  4.00000E-003	  4.85305E-001
  4.40000E-003	  4.75897E-001
  4.80000E-003	  4.63606E-001
  5.20000E-003	  4.69580E-001
  5.60000E-003	  4.84893E-001
  6.00000E-003	  5.03020E-001
  6.40000E-003	  4.92784E-001
  7.20000E-003	  4.78192E-001
  8.00000E-003	  4.70226E-001
  8.80000E-003	  4.56458E-001
  9.60000E-003	  4.60784E-001
  1.04000E-002	  4.71085E-001
  1.12000E-002	  4.50005E-001
  1.20000E-002	  4.60443E-001
  1.28000E-002	  4.49359E-001
  1.44000E-002	  4.49736E-001
  1.60000E-002	  4.24793E-001
  1.76000E-002	  4.31762E-001
  1.92000E-002	  4.24569E-001
  2.08000E-002	  4.25222E-001
  2.24000E-002	  4.16743E-001
  2.40000E-002	  4.09378E-001
  2.56000E-002	  4.04104E-001
  2.88000E-002	  3.95769E-001
  3.20000E-002	  3.96928E-001
  3.52000E-002	  3.80482E-001
  3.84000E-002	  3.72681E-001
  4.16000E-002	  3.58063E-001
  4.48000E-002	  3.52423E-001
  4.80000E-002	  3.45547E-001
  5.12000E-002	  3.40840E-001
  5.76000E-002	  3.23597E-001
  6.40000E-002	  3.05998E-001
  7.04000E-002	  2.94251E-001
  7.68000E-002	  2.77654E-001
  8.32000E-002	  2.61603E-001
  8.96000E-002	  2.54481E-001
  9.60000E-002	  2.37803E-001
  1.02400E-001	  2.28891E-001
  1.15200E-001	  2.04484E-001
  1.28000E-001	  1.90265E-001
  1.40800E-001	  1.71911E-001
  1.53600E-001	  1.54939E-001
  1.66400E-001	  1.39208E-001
  1.79200E-001	  1.31161E-001
  1.92000E-001	  1.14450E-001
  2.04800E-001	  1.05415E-001
  2.30400E-001	  8.94205E-002
  2.56000E-001	  7.37253E-002
  2.81600E-001	  6.00503E-002
  3.07200E-001	  4.94138E-002
  3.32800E-001	  4.24441E-002
  3.58400E-001	  3.80710E-002
  3.84000E-001	  2.73560E-002
  4.09600E-001	  2.52265E-002
  4.60800E-001	  1.95407E-002
  5.12000E-001	  1.37396E-002
  5.63200E-001	  1.00296E-002
  6.14400E-001	  7.89166E-003
  6.65600E-001	  5.82632E-003
  7.16800E-001	  3.48267E-003
  7.68000E-001	  2.73325E-003
  8.19200E-001	  2.41263E-003
  9.21600E-001	  1.55210E-003
  1.02400E+000	 -5.79826E-004
  1.12640E+000	 -5.57501E-005
  1.22880E+000	  6.24712E-004
  1.33120E+000	 -2.43903E-004
  1.43360E+000	  1.74899E-003
  1.53600E+000	  7.76249E-004
  1.63840E+000	 -4.79899E-004
  1.84320E+000	 -5.75087E-004
  2.04800E+000	  9.29446E-004
  2.25280E+000	  4.98554E-004
  2.45760E+000	  3.07599E-005
  2.66240E+000	 -1.34371E-004
  2.86720E+000	 -8.23019E-004
  3.07200E+000	 -2.60738E-004
  3.22560E+000	 -3.46280E-004
  3.63520E+000	  2.21156E-004
  4.04480E+000	 -1.35631E-003
  4.45440E+000	  2.06679E-004
  4.86400E+000	  1.54194E-003
  5.27360E+000	 -7.84808E-004
  5.68320E+000	  4.96061E-004
  6.09280E+000	  1.91187E-003
  6.50240E+000	  7.75561E-004
  7.32160E+000	  1.36567E-003
  8.14080E+000	 -2.42472E-004
  8.96000E+000	  4.03507E-005
  9.77920E+000	 -7.84646E-004
  1.05984E+001	 -1.09910E-003
  1.14176E+001	  3.43009E-004
  1.22368E+001	  1.57169E-004
  1.30560E+001	  5.51476E-004
  1.46944E+001	 -2.10034E-004
  1.63328E+001	 -3.84980E-004
  1.79712E+001	  3.01283E-005
  1.96096E+001	 -4.54555E-004
  2.12480E+001	  1.47868E-003
  2.28864E+001	  1.14959E-003
  2.45248E+001	 -2.77048E-004
  2.61632E+001	 -9.26411E-005
  2.94400E+001	  2.21972E-003
  3.27168E+001	 -3.12244E-004
  3.59936E+001	  6.73003E-005
  3.92704E+001	  1.38665E-004
  4.25472E+001	 -1.86648E-004
  4.58240E+001	  3.51656E-004
  4.91008E+001	  5.69043E-004
  5.23776E+001	  3.73154E-004
  5.89312E+001	  3.05471E-005
  6.54848E+001	  5.64936E-005
  7.20384E+001	  5.51142E-004
  7.85920E+001	  3.53765E-004
  8.51456E+001	  3.95319E-004
  9.16992E+001	  2.40560E-004
  9.82528E+001	 -3.06411E-005
  1.04806E+002	 -3.09600E-005
  1.17914E+002	  4.36309E-004
  1.31021E+002	  3.02966E-004
  1.44128E+002	  2.00064E-004
  1.57235E+002	  8.69530E-005
  1.70342E+002	  1.80153E-004
  1.83450E+002	  4.07429E-004
  1.96557E+002	 -2.22295E-004
  2.09664E+002	  5.64415E-005
  2.35878E+002	  1.76736E-005
  2.62093E+002	  1.19798E-004
  2.88307E+002	  4.64941E-006
  3.14522E+002	  2.08514E-005
  3.40736E+002	  1.52925E-004
  3.66950E+002	  1.49103E-004
  3.93165E+002	  4.43162E-004
  4.19379E+002	  1.32470E-004
  4.71808E+002	  1.43623E-004
  5.24237E+002	  2.43514E-004
  5.76666E+002	 -1.13099E-004
  6.29094E+002	  1.10364E-004
  6.81523E+002	  1.12459E-004
  7.33952E+002	  1.49023E-004
  7.86381E+002	  1.23497E-004
  8.38810E+002	 -1.30390E-004
  9.43667E+002	 -7.80462E-005
  1.04852E+003	 -1.67103E-004
  1.15338E+003	  7.37632E-005
  1.25824E+003	  4.37123E-005
  1.36310E+003	  1.56697E-005
  1.46796E+003	  1.67752E-004
  1.57281E+003	 -5.14785E-005
  1.67767E+003	  1.12589E-004
  1.88739E+003	 -2.55472E-005
  2.09710E+003	 -6.49242E-005
  2.30682E+003	 -1.94311E-004
  2.51653E+003	 -9.47406E-005
  2.72625E+003	 -9.87168E-005
  2.93596E+003	 -2.54224E-004
  3.14568E+003	  4.74942E-005
  3.35539E+003	  3.02905E-005
  3.77482E+003	  8.03992E-005
