Time	Correlation

 2.00000E-004	  5.20647E-001
  4.00000E-004	  5.13188E-001
  6.00000E-004	  4.73493E-001
  8.00000E-004	  5.04396E-001
  1.00000E-003	  4.28204E-001
  1.20000E-003	  4.54312E-001
  1.40000E-003	  4.76424E-001
  1.60000E-003	  4.30335E-001
  1.80000E-003	  4.34065E-001
  2.00000E-003	  4.77223E-001
  2.20000E-003	  4.93207E-001
  2.40000E-003	  4.37795E-001
  2.60000E-003	  4.38594E-001
  2.80000E-003	  4.26339E-001
  3.00000E-003	  4.34065E-001
  3.20000E-003	  4.43519E-001
  3.60000E-003	  4.50445E-001
  4.00000E-003	  4.41654E-001
  4.40000E-003	  4.48713E-001
  4.80000E-003	  4.43385E-001
  5.20000E-003	  4.29932E-001
  5.60000E-003	  4.05689E-001
  6.00000E-003	  4.37391E-001
  6.40000E-003	  4.22065E-001
  7.20000E-003	  4.26261E-001
  8.00000E-003	  4.12608E-001
  8.80000E-003	  4.33521E-001
  9.60000E-003	  4.16005E-001
  1.04000E-002	  4.18136E-001
  1.12000E-002	  4.35452E-001
  1.20000E-002	  4.19668E-001
  1.28000E-002	  4.07952E-001
  1.44000E-002	  4.00324E-001
  1.60000E-002	  3.98559E-001
  1.76000E-002	  3.91932E-001
  1.92000E-002	  3.84373E-001
  2.08000E-002	  3.96128E-001
  2.24000E-002	  3.85572E-001
  2.40000E-002	  3.74083E-001
  2.56000E-002	  3.72706E-001
  2.88000E-002	  3.66696E-001
  3.20000E-002	  3.60319E-001
  3.52000E-002	  3.45816E-001
  3.84000E-002	  3.36925E-001
  4.16000E-002	  3.33845E-001
  4.48000E-002	  3.23122E-001
  4.80000E-002	  3.12433E-001
  5.12000E-002	  3.05971E-001
  5.76000E-002	  2.92503E-001
  6.40000E-002	  2.80398E-001
  7.04000E-002	  2.63898E-001
  7.68000E-002	  2.54082E-001
  8.32000E-002	  2.42211E-001
  8.96000E-002	  2.29815E-001
  9.60000E-002	  2.19175E-001
  1.02400E-001	  2.10635E-001
  1.15200E-001	  1.86468E-001
  1.28000E-001	  1.70771E-001
  1.40800E-001	  1.53959E-001
  1.53600E-001	  1.41351E-001
  1.66400E-001	  1.30879E-001
  1.79200E-001	  1.19642E-001
  1.92000E-001	  1.03650E-001
  2.04800E-001	  9.74774E-002
  2.30400E-001	  7.91014E-002
  2.56000E-001	  6.43749E-002
  2.81600E-001	  5.21259E-002
  3.07200E-001	  4.40918E-002
  3.32800E-001	  3.61909E-002
  3.58400E-001	  3.43295E-002
  3.84000E-001	  2.78897E-002
  4.09600E-001	  2.32484E-002
  4.60800E-001	  1.44125E-002
  5.12000E-001	  1.24082E-002
  5.63200E-001	  7.74672E-003
  6.14400E-001	  7.80043E-003
  6.65600E-001	  4.05758E-003
  7.16800E-001	  5.09272E-003
  7.68000E-001	  4.38081E-003
  8.19200E-001	  2.88586E-003
  9.21600E-001	  1.92197E-003
  1.02400E+000	  2.43346E-003
  1.12640E+000	  3.13437E-003
  1.22880E+000	  2.52837E-003
  1.33120E+000	  1.42076E-003
  1.43360E+000	  3.02405E-003
  1.53600E+000	  1.14306E-003
