Time	Correlation

 2.00000E-004	  5.73871E-001
  4.00000E-004	  5.36011E-001
  6.00000E-004	  5.14733E-001
  8.00000E-004	  5.62183E-001
  1.00000E-003	  5.50296E-001
  1.20000E-003	  5.35711E-001
  1.40000E-003	  5.15532E-001
  1.60000E-003	  5.37209E-001
  1.80000E-003	  5.05842E-001
  2.00000E-003	  5.75370E-001
  2.20000E-003	  5.18728E-001
  2.40000E-003	  4.98949E-001
  2.60000E-003	  5.33114E-001
  2.80000E-003	  5.63282E-001
  3.00000E-003	  5.67977E-001
  3.20000E-003	  5.31068E-001
  3.60000E-003	  5.36563E-001
  4.00000E-003	  5.28621E-001
  4.40000E-003	  5.28121E-001
  4.80000E-003	  5.28821E-001
  5.20000E-003	  5.06843E-001
  5.60000E-003	  5.38910E-001
  6.00000E-003	  5.08791E-001
  6.40000E-003	  5.24173E-001
  7.20000E-003	  5.21076E-001
  8.00000E-003	  5.12685E-001
  8.80000E-003	  5.16081E-001
  9.60000E-003	  5.25573E-001
  1.04000E-002	  5.18230E-001
  1.12000E-002	  5.10638E-001
  1.20000E-002	  5.12311E-001
  1.28000E-002	  5.03749E-001
  1.44000E-002	  5.16074E-001
  1.60000E-002	  5.08332E-001
  1.76000E-002	  5.06908E-001
  1.92000E-002	  4.97618E-001
  2.08000E-002	  5.03062E-001
  2.24000E-002	  4.98466E-001
  2.40000E-002	  4.95007E-001
  2.56000E-002	  4.93336E-001
  2.88000E-002	  4.91425E-001
  3.20000E-002	  4.84120E-001
  3.52000E-002	  4.82492E-001
  3.84000E-002	  4.79533E-001
  4.16000E-002	  4.81120E-001
  4.48000E-002	  4.69001E-001
  4.80000E-002	  4.67272E-001
  5.12000E-002	  4.62122E-001
  5.76000E-002	  4.56912E-001
  6.40000E-002	  4.50381E-001
  7.04000E-002	  4.37425E-001
  7.68000E-002	  4.34792E-001
  8.32000E-002	  4.25436E-001
  8.96000E-002	  4.12443E-001
  9.60000E-002	  4.09351E-001
  1.02400E-001	  4.04704E-001
  1.15200E-001	  3.88766E-001
  1.28000E-001	  3.74552E-001
  1.40800E-001	  3.62836E-001
  1.53600E-001	  3.49128E-001
  1.66400E-001	  3.38318E-001
  1.79200E-001	  3.29076E-001
  1.92000E-001	  3.17587E-001
  2.04800E-001	  3.07266E-001
  2.30400E-001	  2.85112E-001
  2.56000E-001	  2.67649E-001
  2.81600E-001	  2.51498E-001
  3.07200E-001	  2.33684E-001
  3.32800E-001	  2.19971E-001
  3.58400E-001	  2.06608E-001
  3.84000E-001	  1.93296E-001
  4.09600E-001	  1.81374E-001
  4.60800E-001	  1.57564E-001
  5.12000E-001	  1.38047E-001
  5.63200E-001	  1.20903E-001
  6.14400E-001	  1.06068E-001
  6.65600E-001	  9.54863E-002
  7.16800E-001	  8.48470E-002
  7.68000E-001	  7.39462E-002
  8.19200E-001	  6.64701E-002
  9.21600E-001	  5.26424E-002
  1.02400E+000	  4.07455E-002
  1.12640E+000	  3.10730E-002
  1.22880E+000	  2.57797E-002
  1.33120E+000	  2.11476E-002
  1.43360E+000	  1.66983E-002
  1.53600E+000	  1.31634E-002
  1.63840E+000	  1.06181E-002
  1.84320E+000	  5.23432E-003
  2.04800E+000	  2.85300E-003
  2.25280E+000	  1.74607E-003
  2.45760E+000	  9.70470E-004
  2.66240E+000	 -7.69979E-004
  2.86720E+000	 -1.75181E-003
  3.07200E+000	 -2.72013E-003
  3.22560E+000	 -3.36252E-003
  3.63520E+000	 -2.97410E-003
  4.04480E+000	 -1.83924E-003
  4.45440E+000	 -2.08028E-003
  4.86400E+000	 -3.64056E-003
  5.27360E+000	 -3.56277E-003
  5.68320E+000	 -4.29340E-003
  6.09280E+000	 -4.09124E-003
  6.50240E+000	 -1.93308E-003
