ALV-5000/E-WIN Data
Date :	"15.03.18"
Time :	"11:31:37"
Samplename : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89454
Refractive Index:	       1.33000
Wavelength [nm] :	     532.00000
Angle [°]       :	      60.00000
Duration [s]    :	        30
Runs            :	         1
Mode            :	"SINGLE AUTO CH0 "
MeanCR0 [kHz]   :	      96.50735
MeanCR1 [kHz]   :	       0.00000

"Correlation"
  2.00000E-004	  5.65726E-001
  4.00000E-004	  5.56767E-001
  6.00000E-004	  5.49195E-001
  8.00000E-004	  5.40110E-001
  1.00000E-003	  5.47158E-001
  1.20000E-003	  5.48204E-001
  1.40000E-003	  5.51972E-001
  1.60000E-003	  5.49844E-001
  1.80000E-003	  5.39226E-001
  2.00000E-003	  5.44707E-001
  2.20000E-003	  5.34539E-001
  2.40000E-003	  5.42886E-001
  2.60000E-003	  5.36901E-001
  2.80000E-003	  5.37460E-001
  3.00000E-003	  5.49015E-001
  3.20000E-003	  5.38056E-001
  3.60000E-003	  5.47448E-001
  4.00000E-003	  5.36199E-001
  4.40000E-003	  5.45176E-001
  4.80000E-003	  5.40904E-001
  5.20000E-003	  5.39191E-001
  5.60000E-003	  5.38587E-001
  6.00000E-003	  5.34117E-001
  6.40000E-003	  5.37757E-001
  7.20000E-003	  5.34165E-001
  8.00000E-003	  5.37820E-001
  8.80000E-003	  5.37666E-001
  9.60000E-003	  5.35061E-001
  1.04000E-002	  5.39866E-001
  1.12000E-002	  5.37067E-001
  1.20000E-002	  5.35368E-001
  1.28000E-002	  5.33305E-001
  1.44000E-002	  5.30925E-001
  1.60000E-002	  5.30296E-001
  1.76000E-002	  5.30522E-001
  1.92000E-002	  5.24262E-001
  2.08000E-002	  5.27689E-001
  2.24000E-002	  5.25968E-001
  2.40000E-002	  5.25148E-001
  2.56000E-002	  5.23451E-001
  2.88000E-002	  5.21468E-001
  3.20000E-002	  5.20261E-001
  3.52000E-002	  5.13751E-001
  3.84000E-002	  5.14879E-001
  4.16000E-002	  5.08309E-001
  4.48000E-002	  5.09142E-001
  4.80000E-002	  5.02812E-001
  5.12000E-002	  5.00875E-001
  5.76000E-002	  4.98160E-001
  6.40000E-002	  4.94067E-001
  7.04000E-002	  4.87268E-001
  7.68000E-002	  4.83034E-001
  8.32000E-002	  4.79018E-001
  8.96000E-002	  4.73163E-001
  9.60000E-002	  4.68178E-001
  1.02400E-001	  4.63970E-001
  1.15200E-001	  4.54844E-001
  1.28000E-001	  4.46410E-001
  1.40800E-001	  4.37956E-001
  1.53600E-001	  4.29037E-001
  1.66400E-001	  4.19853E-001
  1.79200E-001	  4.12629E-001
  1.92000E-001	  4.02462E-001
  2.04800E-001	  3.95350E-001
  2.30400E-001	  3.81625E-001
  2.56000E-001	  3.66043E-001
  2.81600E-001	  3.52071E-001
  3.07200E-001	  3.38940E-001
  3.32800E-001	  3.26415E-001
  3.58400E-001	  3.13319E-001
  3.84000E-001	  3.02463E-001
  4.09600E-001	  2.90502E-001
  4.60800E-001	  2.68854E-001
  5.12000E-001	  2.49206E-001
  5.63200E-001	  2.30181E-001
  6.14400E-001	  2.13197E-001
  6.65600E-001	  1.97326E-001
  7.16800E-001	  1.83168E-001
  7.68000E-001	  1.69395E-001
  8.19200E-001	  1.57219E-001
  9.21600E-001	  1.35064E-001
  1.02400E+000	  1.15336E-001
  1.12640E+000	  9.91826E-002
  1.22880E+000	  8.46264E-002
  1.33120E+000	  7.20428E-002
  1.43360E+000	  6.19930E-002
  1.53600E+000	  5.25600E-002
  1.63840E+000	  4.54826E-002
  1.84320E+000	  3.41732E-002
  2.04800E+000	  2.48848E-002
  2.25280E+000	  1.83017E-002
  2.45760E+000	  1.41507E-002
  2.66240E+000	  1.10876E-002
  2.86720E+000	  9.63447E-003
  3.07200E+000	  8.12262E-003
